SUB CAT NAME
"['DAIRY', 'JUICES', 'BATH SOAP & BODYWASH', 'CHOCOLATES', 'WHOLE SPICES', 'INSECTICIDE', 'NAMKEENS', 'COLD & FROZEN FOODS', 'DAIRY', 'WHOLE SPICES', 'DAIRY', 'FLOOR CLEANERS', 'RICE', 'TEA', 'DAIRY', 'BABY CARE', 'FLOOR CLEANERS', 'CHOCOLATES', 'UTENSIL SOAPS/SCRUBBER', 'CHIPS', 'POOJA ITEMS', 'GENERAL ITEM', 'INSTANT MEALS', 'CHIPS', 'COFFEE', 'COFFEE', 'HOME TOOLS & SUPPLIES', 'RICE']"
"['DAIRY', 'DAIRY', 'VEGETABLES', 'VEGETABLES', 'DAIRY', 'FLOOR CLEANERS', 'BAKERY ITEMS', 'ICECEAM', 'SWEETS', 'VEGETABLES', 'DAIRY', 'ICECEAM', 'ICECEAM']"
"['DAL&PULSES', 'DAIRY', 'COLD & FROZEN FOODS']"
"['FLOOR CLEANERS', 'ICECEAM']"
"['NAMKEENS', 'NAMKEENS', 'NAMKEENS', 'NAMKEENS']"
"['TEA', 'COFFEE', 'TEA']"
"['RICE', 'BAKERY ITEMS', 'BAKERY ITEMS']"
"['FLOOR CLEANERS', 'BAKING', 'BISCUITS']"
"['DAIRY', 'BAKERY ITEMS', 'CARBONATED', 'DAIRY', 'BAKERY ITEMS', 'SPREADS']"
"['OIL', 'DEO & ANTIPERSPIRANTS', 'GHEE', 'SUGAR', 'HANDWASH/SANITIZERS', 'FLOOR CLEANERS']"
"['RICE', 'WHOLE CEREALS', 'RICE', 'SUGAR', 'FLOOR CLEANERS', 'BAKERY ITEMS', 'CHOCOLATES']"
"['WHOLE CEREALS', 'FLOURS', 'SUGAR', 'BISCUITS', 'OIL', 'WHOLE CEREALS', 'BISCUITS', 'SWEETS', 'INSTANT SNACKS', 'BISCUITS', 'NAMKEENS', 'FLOOR CLEANERS', 'RICE', 'NAMKEENS']"
"['TEA BAGS', 'RICE', 'FLOURS', 'DAIRY', 'COLD & FROZEN FOODS', 'OIL', 'DAIRY', 'SPREADS', 'DAIRY', 'COLD & FROZEN FOODS', 'FLOOR CLEANERS', 'CARBONATED', 'INSTANT SNACKS', 'BAKERY ITEMS', 'MASALA & GROUND SPICE  POWDER', 'FACECREAMS', 'JAMS', 'SPREADS', 'BAKERY ITEMS', 'BAKERY ITEMS']"
"['NAMKEENS', 'TOOTHPASTE', 'FLOURS', 'DAL&PULSES', 'WHOLE CEREALS', 'CHOCOLATES', 'GENERAL ITEM']"
"['SHAMPOO', 'BATH SOAP & BODYWASH', 'JUICES', 'MASALA & GROUND SPICE  POWDER', 'SPICES OTHERS', 'BATH SOAP & BODYWASH', 'SPICES OTHERS', 'TOILET BATHROOM CLEANERS', 'PUFFED SNACKS', 'BABY FOODS', 'SPICES OTHERS', 'HAIR GEL CREAM TONIC', 'BABY CARE', 'OIL', 'FRESHNERS', 'OTC & WELLNESS', 'FRESHNERS', 'FRESHNERS', 'OTC & WELLNESS']"
"['UPWAS MAIN ITEMS', 'SAUCE', 'BISCUITS', 'DAIRY', 'DAIRY', 'FLOOR CLEANERS', 'DAIRY', 'BABY CARE', 'HANDWASH/SANITIZERS']"
"['FLOURS', 'INSTANT MEALS', 'SPICES OTHERS', 'RICE', 'RICE']"
"['NAMKEENS', 'GHEE', 'SWEETS', 'WHOLE CEREALS', 'CHOCOLATES', 'FLOOR CLEANERS', 'BISCUITS', 'BISCUITS', 'BISCUITS', 'BISCUITS', 'BISCUITS', 'BREAKFAST CEREALS']"
['DAIRY']
"['HAIR OILS', 'TOOTHPASTE', 'SHAVING GEL/ FOAM/ CREAM', 'RAZORS', 'WHOLE SPICES', 'WHOLE SPICES', 'WHOLE SPICES', 'CORE DRYFRUITS', 'INSTANT SNACKS', 'WHOLE SPICES', 'UTENSIL SOAPS/SCRUBBER', 'DETERGENTS', 'INSTANT MEALS', 'NAMKEENS', 'TOOTHPASTE', 'BISCUITS']"
"['NAMKEENS', 'CONDITIONER', 'CONFECTIONERY', 'CONFECTIONERY', 'CHOCOLATES', 'CHOCOLATES', 'BAKERY ITEMS']"
"['DAIRY', 'DAIRY', 'FLOOR CLEANERS', 'ICECEAM']"
"['DAIRY', 'BISCUITS', 'BISCUITS', 'BISCUITS', 'DAIRY', 'FRESHNERS', 'JUICES', 'FLOOR CLEANERS', 'BISCUITS']"
"['DAIRY', 'POOJA ITEMS', 'TOILET BATHROOM CLEANERS', 'FLOOR CLEANERS', 'FACEWASH', 'DETERGENTS', 'OIL', 'UTENSIL SOAPS/SCRUBBER', 'TOOTHPASTE']"
"['INSTANT SNACKS', 'FLOOR CLEANERS', 'DAIRY', 'COFFEE', 'DAIRY']"
"['CHIPS', 'SALT', 'JUICES', 'CHIPS', 'HOME TOOLS & SUPPLIES', 'FLOOR CLEANERS', 'INSTANT MEALS', 'DRINK MIXES']"
['CARBONATED']
"['DAIRY', 'BAKERY ITEMS']"
"['HEALTHDRINKS', 'FLOOR CLEANERS', 'VEGETABLES', 'VEGETABLES', 'ICECEAM', 'OIL']"
"['CARBONATED', 'JUICES', 'JUICES', 'TOOTHPASTE', 'DISPOSABLES/ PARTY SUPPLIES', 'FLOOR CLEANERS', 'HOME TOOLS & SUPPLIES', 'DAIRY']"
"['HAIR COLOURS & DYES', 'HAIR COLOURS & DYES', 'WHOLE SPICES', 'NAMKEENS', 'RAZORS', 'RICE', 'FLOOR CLEANERS', 'WHOLE SPICES', 'CARBONATED', 'CONFECTIONERY', 'DEO & ANTIPERSPIRANTS', 'BISCUITS', 'COFFEE']"
"['FLOURS', 'WHOLE CEREALS', 'FLOURS']"
"['UPWAS SNACKS', 'WHOLE CEREALS', 'FLOURS']"
"['CHIPS', 'CHIPS', 'PUFFED SNACKS']"
"['DAIRY', 'DAIRY', 'BAKERY ITEMS', 'BAKERY ITEMS', 'DAIRY', 'BAKERY ITEMS']"
"['LAUNDRY AIDS', 'UPWAS MAIN ITEMS', 'DAIRY', 'BAKERY ITEMS', 'NAMKEENS']"
"['DAIRY', 'DAIRY', 'BAKERY ITEMS']"
"['JUICES', 'DAIRY', 'FLOOR CLEANERS', 'JUICES', 'JUICES', 'JUICES', 'JUICES']"
"['DAIRY', 'DAIRY', 'FLOOR CLEANERS', 'COLD & FROZEN FOODS', 'SHAMPOO', 'DRINK MIXES']"
"['CARBONATED', 'CARBONATED', 'CHOCOLATES']"
['COLD & FROZEN FOODS']
['DAIRY']
['DETERGENTS']
"['SPREADS', 'FLOOR CLEANERS', 'BAKERY ITEMS', 'BABY FOODS', 'DRINK MIXES', 'BAKERY ITEMS']"
"['BREAKFAST CEREALS', 'WHOLE SPICES', 'DETERGENTS', 'BREAKFAST CEREALS']"
['DAIRY']
"['MASALA & GROUND SPICE  POWDER', 'FLOURS', 'OIL', 'UPWAS MAIN ITEMS', 'BAKING', 'WHOLE SPICES', 'FLOURS', 'BAKERY ITEMS']"
"['DAIRY', 'BAKERY ITEMS']"
"['DAIRY', 'BISCUITS', 'CARBONATED', 'DAIRY', 'TOOTHPASTE', 'SWEETS', 'DAIRY', 'FLOOR CLEANERS', 'NAMKEENS', 'BISCUITS', 'FACECREAMS', 'BAKERY ITEMS', 'BAKERY ITEMS']"
['BAKERY ITEMS']
"['DAIRY', 'BISCUITS', 'BISCUITS', 'VEGETABLES', 'DAIRY', 'FLOOR CLEANERS', 'RICE']"
"['GHEE', 'REPELLENTS']"
"['BISCUITS', 'WHOLE SPICES', 'NAMKEENS', 'DAL&PULSES', 'BABY CARE', 'INSTANT SNACKS']"
"['DISPOSABLES/ PARTY SUPPLIES', 'DAIRY']"
['BAKERY ITEMS']
"['BISCUITS', 'DETERGENTS', 'CARBONATED', 'UTENSIL SOAPS/SCRUBBER', 'SUGAR', 'WHOLE SPICES', 'FLOURS', 'FLOOR CLEANERS', 'DAIRY', 'UTENSIL SOAPS/SCRUBBER', 'BISCUITS', 'JUICES', 'DEO & ANTIPERSPIRANTS']"
"['DAL&PULSES', 'FLOURS', 'WHOLE SPICES', 'INSTANT MEALS', 'WHOLE CEREALS', 'WHOLE CEREALS', 'BREAKFAST CEREALS', 'DAIRY', 'SWEETS', 'FLOURS', 'BISCUITS', 'HOME TOOLS & SUPPLIES', 'MASALA & GROUND SPICE  POWDER', 'TEA BAGS', 'MASALA & GROUND SPICE  POWDER', 'WHOLE CEREALS', 'BAKERY ITEMS']"
"['CARBONATED', 'COLD & FROZEN FOODS', 'FLOOR CLEANERS', 'CHOCOLATES']"
"['DAIRY', 'DAIRY', 'OIL', 'FLOOR CLEANERS', 'COLD & FROZEN FOODS', 'HAIR GEL CREAM TONIC', 'COLD & FROZEN FOODS', 'COLD & FROZEN FOODS', 'DAIRY']"
"['BAKING', 'FLOURS', 'BAKING']"
"['SPREADS', 'DAIRY', 'DAIRY', 'BAKERY ITEMS', 'BAKERY ITEMS', 'ICECEAM', 'BAKERY ITEMS', 'BAKERY ITEMS']"
"['CARBONATED', 'CARBONATED', 'JUICES']"
"['MASALA & GROUND SPICE  POWDER', 'BREAKFAST CEREALS', 'FLOOR CLEANERS', 'UTENSIL SOAPS/SCRUBBER', 'DAIRY', 'DAIRY', 'DAIRY', 'DAIRY', 'SHAMPOO', 'DISPOSABLES/ PARTY SUPPLIES', 'SHAMPOO', 'FLOOR CLEANERS', 'DAIRY', 'DAIRY', 'DAIRY', 'HOME TOOLS & SUPPLIES']"
"['DAIRY', 'DAIRY', 'CARBONATED', 'FLOOR CLEANERS', 'BREAKFAST CEREALS', 'BAKERY ITEMS', 'NAMKEENS', 'BAKERY ITEMS', 'COLD & FROZEN FOODS']"
"['DAIRY', 'CARBONATED', 'FLOOR CLEANERS', 'CARBONATED', 'BAKERY ITEMS', 'ICECEAM', 'ICECEAM']"
"['FLOURS', 'INSTANT SNACKS', 'DAIRY', 'PICKLES']"
"['RICE', 'CARBONATED', 'INSTANT SNACKS', 'DRINK MIXES', 'SAUCE', 'SAUCE', 'FLOOR CLEANERS', 'HANDWASH/SANITIZERS', 'PICKLES', 'SHAMPOO']"
"['HEALTH FOODS', 'CHOCOLATES', 'JUICES', 'CONFECTIONERY', 'CHOCOLATES', 'NAMKEENS', 'DEO & ANTIPERSPIRANTS', 'DEO & ANTIPERSPIRANTS', 'CHIPS']"
"['JUICES', 'JUICES', 'JUICES', 'SALT', 'FLOOR CLEANERS', 'COLD & FROZEN FOODS', 'BATH SOAP & BODYWASH', 'BODYLOTIONS']"
"['DAIRY', 'WHOLE CEREALS', 'DAIRY']"
"['FACECREAMS', 'DAIRY', 'JUICES']"
"['FLOURS', 'MASALA & GROUND SPICE  POWDER', 'OIL', 'INSTANT MEALS', 'DAIRY', 'NAMKEENS', 'NAMKEENS', 'ICECEAM', 'RICE', 'RICE', 'OTC & WELLNESS', 'ICECEAM']"
"['BISCUITS', 'FLOOR CLEANERS', 'CARBONATED', 'CARBONATED', 'BAKERY ITEMS']"
['NAMKEENS']
"['REPELLENTS', 'MASALA & GROUND SPICE  POWDER', 'MASALA & GROUND SPICE  POWDER', 'INSTANT SNACKS', 'MASALA & GROUND SPICE  POWDER', 'CHIPS', 'DAIRY', 'INSECTICIDE', 'DAIRY', 'COLD & FROZEN FOODS', 'NAMKEENS', 'FLOOR CLEANERS', 'FLOOR CLEANERS', 'INSTANT SNACKS', 'INSTANT SNACKS', 'UTENSIL SOAPS/SCRUBBER', 'INSTANT MEALS', 'CARBONATED', 'DAIRY', 'DAIRY', 'CHIPS', 'TEA', 'BAKERY ITEMS']"
"['WHOLE SPICES', 'DAIRY', 'DAIRY']"
"['ICECEAM', 'CHIPS', 'NAMKEENS']"
"['CARBONATED', 'DAIRY', 'JUICES', 'VEGETABLES', 'DAIRY', 'JAMS', 'JUICES', 'DAIRY', 'DAIRY', 'DAIRY']"
"['CHIPS', 'NAMKEENS', 'NAMKEENS', 'NAMKEENS']"
"['VEGETABLES', 'BAKERY ITEMS', 'VEGETABLES']"
"['BREAKFAST CEREALS', 'SAUCE', 'UPWAS MAIN ITEMS', 'BISCUITS', 'DAIRY', 'FLOURS', 'FLOOR CLEANERS', 'SUGAR', 'DAIRY', 'FACEWASH', 'FLOOR CLEANERS', 'FLOURS', 'DAL&PULSES', 'DAIRY', 'DAIRY', 'DAIRY', 'REPELLENTS', 'FACECREAMS', 'FACECREAMS', 'DISPOSABLES/ PARTY SUPPLIES', 'BAKERY ITEMS']"
"['DAIRY', 'BAKERY ITEMS', 'BISCUITS', 'DAIRY', 'BAKERY ITEMS']"
"['FLOOR CLEANERS', 'INSECTICIDE', 'DAIRY', 'HOME TOOLS & SUPPLIES', 'HOME TOOLS & SUPPLIES', 'POOJA ITEMS', 'BAKERY ITEMS']"
"['CARBONATED', 'INSTANT SNACKS', 'BISCUITS', 'BREAKFAST CEREALS', 'SAUCE', 'DETERGENTS', 'DEO & ANTIPERSPIRANTS', 'BISCUITS', 'FLOURS', 'BISCUITS', 'LAUNDRY AIDS', 'BISCUITS', 'NAPKINS', 'PICKLES', 'NAPKINS', 'SUGAR', 'DAL&PULSES', 'NAPKINS', 'DRINK MIXES', 'CHIPS']"
"['WHOLE CEREALS', 'DAIRY']"
"['OIL', 'BAKERY ITEMS', 'BAKERY ITEMS']"
"['CARBONATED', 'CARBONATED', 'CONFECTIONERY', 'FLOOR CLEANERS', 'NAMKEENS']"
"['INSTANT SNACKS', 'TOOTHPASTE', 'UTENSIL SOAPS/SCRUBBER', 'SALT', 'INSTANT SNACKS', 'SPICES OTHERS', 'DETERGENTS', 'INSTANT SNACKS', 'INSTANT SNACKS', 'INSTANT SNACKS', 'SAUCE', 'GHEE', 'BAKING', 'FLOOR CLEANERS', 'INSTANT SNACKS', 'DISPOSABLES/ PARTY SUPPLIES', 'SPREADS', 'SPREADS', 'BATH SOAP & BODYWASH', 'BATH SOAP & BODYWASH', 'INSTANT MEALS', 'SPREADS', 'INSTANT SNACKS']"
"['DRINK MIXES', 'COLD & FROZEN FOODS', 'COLD & FROZEN FOODS', 'FLOOR CLEANERS', 'DAIRY', 'DRINK MIXES', 'VEGETABLES']"
"['DAIRY', 'DAIRY', 'FACEWASH']"
"['MASALA & GROUND SPICE  POWDER', 'WHOLE SPICES', 'WHOLE SPICES', 'DAIRY', 'WHOLE SPICES', 'FLOOR CLEANERS', 'MASALA & GROUND SPICE  POWDER', 'RICE', 'RICE', 'INSTANT MEALS', 'RICE', 'BAKERY ITEMS']"
"['MASALA PASTES', 'INSTANT SNACKS', 'COLD & FROZEN FOODS']"
"['WHOLE SPICES', 'FLOOR CLEANERS', 'SUGAR', 'CHIPS', 'DAIRY']"
"['BREAKFAST CEREALS', 'PAPAD', 'DAL&PULSES', 'SALT', 'BREAKFAST CEREALS', 'BREAKFAST CEREALS', 'FLOURS', 'INSTANT SNACKS', 'BREAKFAST CEREALS', 'BREAKFAST CEREALS', 'FLOURS', 'PAPAD', 'FLOOR CLEANERS', 'FLOURS', 'INSTANT SNACKS', 'INSTANT SNACKS', 'INSTANT SNACKS', 'CHIPS', 'CHIPS']"
"['BISCUITS', 'DAIRY', 'DAIRY', 'HEALTH FOODS']"
"['COFFEE', 'SPREADS', 'VEGETABLES', 'VEGETABLES', 'DAIRY', 'GOURMET ETHNIC CUISINES', 'VEGETABLES', 'JAMS']"
"['FLOURS', 'FLOURS', 'COLD & FROZEN FOODS', 'FLOOR CLEANERS', 'HEALTHDRINKS', 'FLOOR CLEANERS', 'BAKERY ITEMS']"
"['CORE DRYFRUITS', 'DAL&PULSES', 'DAIRY', 'WHOLE SPICES', 'DAIRY', 'DAL&PULSES', 'FLOOR CLEANERS', 'FACEWASH']"
"['INSTANT SNACKS', 'HAIR COLOURS & DYES', 'SAUCE', 'COLD & FROZEN FOODS', 'FRESHNERS', 'WHOLE SPICES', 'SPICES OTHERS', 'COLD & FROZEN FOODS', 'NAMKEENS', 'FLOOR CLEANERS', 'CARBONATED', 'FLOURS', 'NAPKINS']"
"['CHOCOLATES', 'INSTANT SNACKS', 'DAIRY', 'NAMKEENS', 'FLOOR CLEANERS', 'DAIRY', 'ICECEAM', 'BISCUITS', 'DRINK MIXES', 'BISCUITS']"
"['FLOOR CLEANERS', 'DAIRY', 'BAKERY ITEMS', 'COFFEE']"
"['CARBONATED', 'HAIR OILS', 'DAIRY', 'NAMKEENS', 'FLOOR CLEANERS', 'DETERGENTS', 'SHAMPOO']"
"['COLD & FROZEN FOODS', 'VEGETABLES', 'COLD & FROZEN FOODS']"
"['BISCUITS', 'BISCUITS', 'BAKERY ITEMS']"
"['BISCUITS', 'DAIRY', 'SPICES OTHERS', 'INSTANT MEALS', 'CHIPS']"
"['BISCUITS', 'COLD & FROZEN FOODS', 'OIL', 'CHIPS', 'DAIRY', 'DAIRY', 'FLOOR CLEANERS', 'BAKERY ITEMS', 'DAIRY', 'BAKERY ITEMS', 'BAKERY ITEMS']"
"['DAIRY', 'RICE']"
"['COLD & FROZEN FOODS', 'FLOOR CLEANERS', 'CARBONATED']"
"['WHOLE CEREALS', 'HOME TOOLS & SUPPLIES', 'FLOOR CLEANERS', 'HOME TOOLS & SUPPLIES', 'INSTANT SNACKS', 'INSTANT SNACKS', 'INSTANT SNACKS', 'CHIPS', 'CHIPS']"
"['DAIRY', 'FLOOR CLEANERS', 'BAKERY ITEMS', 'DAIRY', 'TEA BAGS', 'BAKERY ITEMS']"
"['FLOURS', 'DAIRY', 'DAIRY', 'FLOURS', 'BAKERY ITEMS', 'BAKERY ITEMS']"
"['COLD & FROZEN FOODS', 'UPWAS MAIN ITEMS', 'DRIED FRUITS']"
"['BATH SOAP & BODYWASH', 'ORGANIC GROCERY', 'FLOOR CLEANERS', 'GOURMET ETHNIC CUISINES', 'DETERGENTS', 'MASALA & GROUND SPICE  POWDER']"
"['CARBONATED', 'COLD & FROZEN FOODS', 'DAIRY', 'CARBONATED', 'COLD & FROZEN FOODS']"
"['FLOOR CLEANERS', 'CARBONATED', 'ICECEAM', 'ICECEAM', 'ICECEAM', 'ICECEAM']"
"['DAIRY', 'UPWAS MAIN ITEMS', 'HOME TOOLS & SUPPLIES', 'BAKERY ITEMS']"
"['SPICES OTHERS', 'DAIRY', 'WHOLE SPICES', 'FLOOR CLEANERS', 'SHAVING GEL/ FOAM/ CREAM', 'FRYUMS', 'PAPAD', 'BAKING', 'INSTANT SNACKS', 'INSTANT SNACKS', 'JUICES']"
"['BISCUITS', 'BISCUITS', 'SUGAR', 'DAIRY']"
"['TEA BAGS', 'CHOCOLATES', 'UPWAS MAIN ITEMS', 'DAIRY', 'INSTANT SNACKS', 'CHOCOLATES', 'NAPKINS', 'FACEWASH', 'DAIRY', 'FACEWASH', 'HOME TOOLS & SUPPLIES']"
"['HEALTH FOODS', 'BAKERY ITEMS']"
"['DAIRY', 'DAIRY', 'BAKERY ITEMS', 'BAKERY ITEMS']"
"['CORE DRYFRUITS', 'UTENSIL SOAPS/SCRUBBER', 'DAIRY', 'CORE DRYFRUITS', 'INSTANT SNACKS', 'VEGETABLES', 'INSTANT SNACKS', 'FRESHNERS', 'BAKERY ITEMS']"
"['CHOCOLATES', 'JUICES', 'CONFECTIONERY', 'DEO & ANTIPERSPIRANTS', 'DEO & ANTIPERSPIRANTS', 'JUICES']"
"['DAIRY', 'CHIPS', 'BISCUITS', 'BISCUITS', 'BISCUITS', 'COFFEE', 'TOOTHBRUSH', 'FLOOR CLEANERS', 'ICECEAM', 'CARBONATED', 'BAKERY ITEMS', 'BAKERY ITEMS', 'COLD & FROZEN FOODS', 'CHIPS']"
"['NAMKEENS', 'DAIRY', 'DAIRY', 'CHOCOLATES']"
"['CARBONATED', 'JUICES', 'DAIRY', 'FLOOR CLEANERS', 'DAIRY']"
"['OTC & WELLNESS', 'CHIPS']"
"['DAIRY', 'DAIRY', 'BAKERY ITEMS']"
"['BISCUITS', 'BISCUITS']"
"['BISCUITS', 'NAMKEENS', 'NAMKEENS', 'BISCUITS', 'CONFECTIONERY', 'SPICES OTHERS', 'CONFECTIONERY', 'INSTANT SNACKS', 'DAIRY', 'BISCUITS', 'FLOOR CLEANERS', 'BISCUITS', 'CHIPS', 'BAKERY ITEMS', 'FACECREAMS', 'FACECREAMS', 'BAKERY ITEMS']"
"['OIL', 'HAIR OILS', 'BISCUITS', 'BISCUITS']"
"['COLD & FROZEN FOODS', 'MASALA PASTES', 'FLOOR CLEANERS', 'CARBONATED']"
"['SPICES OTHERS', 'BAKERY ITEMS', 'DAIRY', 'CORE DRYFRUITS', 'CHOCOLATES', 'HOME TOOLS & SUPPLIES', 'CORE DRYFRUITS']"
"['BISCUITS', 'BREAKFAST CEREALS', 'MASALA & GROUND SPICE  POWDER', 'NAMKEENS', 'COFFEE', 'FLOOR CLEANERS', 'HOME TOOLS & SUPPLIES', 'CHIPS', 'DISPOSABLES/ PARTY SUPPLIES', 'JUICES']"
"['BAKERY ITEMS', 'CARBONATED']"
"['PAPAD', 'SUGAR', 'BISCUITS']"
"['NAMKEENS', 'NAMKEENS', 'BAKERY ITEMS', 'BISCUITS']"
"['DAL&PULSES', 'FLOURS', 'WHOLE SPICES', 'HOME TOOLS & SUPPLIES', 'BAKERY ITEMS']"
"['MASALA & GROUND SPICE  POWDER', 'DETERGENTS', 'MASALA & GROUND SPICE  POWDER', 'SALT', 'TOOTHPASTE', 'GHEE', 'DETERGENTS', 'UTENSIL SOAPS/SCRUBBER', 'MASALA & GROUND SPICE  POWDER', 'BISCUITS', 'TEA', 'BISCUITS']"
"['DAIRY', 'VEGETABLES', 'NAMKEENS', 'DAL&PULSES', 'FLOURS', 'SUGAR', 'NAMKEENS', 'FLOURS', 'DAIRY', 'FRYUMS', 'DAIRY', 'DAIRY']"
"['CARBONATED', 'PUFFED SNACKS', 'FLOOR CLEANERS', 'CHIPS', 'CHOCOLATES', 'BAKERY ITEMS']"
"['DAIRY', 'DAIRY']"
"['HANDWASH/SANITIZERS', 'BISCUITS', 'BREAKFAST CEREALS', 'HOME TOOLS & SUPPLIES', 'BISCUITS', 'HOME TOOLS & SUPPLIES', 'BREAKFAST CEREALS', 'BAKERY ITEMS', 'BAKERY ITEMS']"
"['INSTANT SNACKS', 'FLOOR CLEANERS', 'COLD & FROZEN FOODS', 'PUFFED SNACKS', 'BAKERY ITEMS', 'INSTANT SNACKS']"
"['INSTANT SNACKS', 'FACEWASH', 'FLOOR CLEANERS', 'FACEWASH', 'CHIPS']"
"['NAMKEENS', 'COFFEE', 'BAKERY ITEMS', 'JAMS', 'NAMKEENS']"
"['WHOLE SPICES', 'INSTANT SNACKS', 'WHOLE SPICES', 'INSTANT MEALS', 'INSTANT MEALS', 'DAIRY', 'WHOLE SPICES', 'WHOLE SPICES', 'SWEETS', 'WHOLE SPICES', 'CONFECTIONERY', 'FLOOR CLEANERS', 'WHOLE SPICES', 'UTENSIL SOAPS/SCRUBBER', 'JUICES', 'JUICES', 'DETERGENTS', 'INSTANT SNACKS', 'SPICES OTHERS', 'COLD & FROZEN FOODS', 'BAKERY ITEMS', 'DISPOSABLES/ PARTY SUPPLIES', 'POOJA ITEMS', 'SWEETS', 'INSTANT SNACKS', 'INSTANT SNACKS', 'INSTANT SNACKS', 'CONFECTIONERY', 'MASALA & GROUND SPICE  POWDER']"
